m/z;Intensity
316.7311401;8.333333015
316.7652283;9.333333015
317.0793762;54.10775757
317.1009216;14.04166698
317.1322937;5
318.5509338;20.07500076
318.5629272;7.025000095
319.0071716;114.8000031
319.0223083;48.02500153
319.0408325;14
319.1091003;15.07499981
321.1222534;18
321.1396179;9.125
321.3099365;16.07500076
321.3222656;14.01388931
321.3374634;5.224999905
321.3627014;7.160714149
322.2290955;43.8928566
322.2874451;5.160714149
323.0787659;47.6428566
323.098999;8.125
323.5752563;55.34913635
323.5873718;26.01388931
323.5995178;10.01785755
324.063385;67.69551086
324.0861206;16.5625
324.102478;5.041666508
324.2120972;29.07500076
324.2825623;64.48529053
324.3059998;17.02499962
324.3211365;10.02499962
324.344696;8.333333015
325.2676697;11.01785755
326.6755981;68.02500153
326.704071;53.00595093
326.721344;21.68055534
326.7445068;8.024999619
326.7573547;9.050000191
326.7979736;29.03125
326.8222656;7.333333492
326.9855347;23.55681801
326.9985962;8.041666985
328.3223267;19.375
329.0818176;21.04166603
329.1041565;38
329.1253357;9.125
329.1358643;7.347222328
329.3215637;64.01249695
329.3467102;14.01388931
331.133606;149.0357208
331.148407;64.53125
331.1658325;25.53289413
331.4467163;18
331.4659729;11.0625
332.1260681;461.4331665
332.1404114;94.20227051
332.1519775;59.18560791
332.1869812;7.160714149
332.1998596;7
332.3357544;52.08654022
332.3543091;19.20000076
332.472229;9
332.4906006;6.041666508
332.7351074;51.00658035
332.7582703;15.125
332.772583;7.041666508
332.9603577;11.02499962
332.9802246;9.225000381
332.9937134;7.5
333.1231384;52.65441132
333.1411743;18.0178566
333.1529236;61.52083206
334.1506653;58.92045593
334.1627197;72.00378418
336.9248047;6
338.7684326;9.125
338.7825623;18.125
339.0433044;21.77884674
339.057312;9.125
340.0473633;14
340.6274414;13.00961494
341.0071106;13.5
342.543335;15.34722233
342.5603027;18.79999924
342.5892334;5
342.7339478;11
342.7459717;7.333333492
343.0748291;20.00961494
343.0894165;8.625
343.1297607;192.1493835
343.1779175;18
343.2009583;11.04166698
343.2298584;9.083333015
346.5434265;23.20000076
348.1528015;117.2222214
348.1805725;30.04999924
348.1954346;10.75
348.2209473;11.80000019
349.0110474;17.1428566
349.0274963;6
349.4135437;15.05000019
349.4295654;17.0625
350.1875916;23.08333397
350.2082214;15.375
351.2537842;22.04999924
351.2804871;11.125
352.370636;28.34722137
352.3986816;9.875
353.0000916;23.14880943
354.0962219;14.284091
356.0794678;13.00735283
359.0988464;49.13586807
359.1109924;18.08333397
359.1244202;8.160714149
359.1543884;9.041666985
359.2538452;17.28409004
360.1322632;175.7613678
360.1548767;51.2857132
360.1820374;18.20833397
360.198761;7
360.2119751;6
360.2251587;7
363.2088318;7.025000095
365.1626892;26.53125
366.0669861;10.33333302
366.1071167;21.28409004
366.3595886;9.446428299
368.4954834;51.125
368.5209351;13.125
369.0338745;12.375
370.598999;12
371.1082153;54.57143021
371.1331177;18.33333397
371.1672058;5.333333492
372.0180359;57
376.1742859;88.19999695
376.1966248;21.55681801
376.2122803;15.19999981
377.1806641;15.68055534
377.193512;8.041666985
377.9610901;21.04166603
377.979126;7
378.0272827;5.041666508
378.7894592;7.125
379.007782;59.2857132
379.0297241;23.1607151
379.04953;13.33333302
379.065033;6.333333492
380.249115;9.125
380.7861938;14.01785755
383.130188;66.09091187
384.1170044;738.8355713
384.151947;90.04166412
384.1750183;20.125
384.194519;12.125
384.2141724;7.375
384.5908203;7.25
385.1145325;145.2579803
385.13974;35.6428566
385.3120728;28
385.3325195;20.33333397
385.3530273;12.25
386.2412415;10.04166698
387.1642456;125.1728745
387.1864014;105.5541077
387.2279663;10.25
389.1150208;5.125
390.8869629;76.46283722
390.9229431;16.0625
390.9875183;15.01388931
391.0186462;6.083333492
391.0493164;41.02777863
391.0725098;9.225000381
392.3569641;15.25
392.3879395;23
393.099762;85.02777863
393.1372986;7.160714149
393.1604614;56.3392868
393.175415;22
393.2006531;34.57143021
394.5852966;7.083333492
396.1185608;42.33333206
396.1681519;5.333333492
397.0494385;25.07500076
397.7121277;39.44444275
397.7416382;6.224999905
398.9125671;5.5
401.2241211;8.125
401.2423401;5.017857075
402.6941528;10.08333302
403.0597229;53.125
403.0856018;38.09090805
403.1112671;6.160714149
404.1547852;431.280304
404.1924744;54.80277634
404.2159119;13.375
404.2315063;14
404.2578125;10.0625
404.7821045;7.011363506
406.1647034;22.22500038
407.4971924;13.125
409.3226318;8.625
409.3490295;6.0625
410.1203003;12.22500038
410.1513062;25.44444466
410.1669312;17.92045403
410.4199524;7.5
413.6223755;21.67499924
413.6446533;8.017857552
414.2180786;69.24264526
414.2490845;18.00833321
414.2650146;7.625
415.6746521;5.224999905
415.7112427;5.041666508
417.7067566;15.02499962
419.159729;58.625
419.1815796;14.01785755
420.4501038;54.91847992
420.4820251;7.224999905
421.0583801;5
423.0102539;36.03125
423.0235291;22.4464283
423.0462036;8.0625
425.3468628;21
425.7386169;79.81686401
425.7563171;26.25
425.8019409;5.0625
427.1894226;53.40833282
427.2120667;25.00833321
428.1005859;77.57142639
428.1370239;37.375
428.1568604;8.017857552
428.1729736;9.75
430.0352173;95
430.059906;24.08333397
430.8052368;9.041666985
431.0838013;29.11111069
431.110199;6.333333492
431.2087708;196.6790466
431.2380066;47.16345978
431.257019;16.04999924
431.2711487;11.25
431.2974854;9.449999809
432.2023315;112.0250015
432.2424622;13.01785755
432.2922058;9.446428299
434.5525818;50.90000153
434.9020996;10.04166698
434.9438171;23.01388931
434.9616089;8.5625
435.1487732;132.4083405
435.1617432;57.5625
435.1889954;12.25
435.2095642;6.083333492
435.9049988;76.34913635
435.9416809;6.025000095
436.7470093;8.083333015
437.1218262;78.22685242
437.1350708;56.92045593
437.150238;28.0178566
437.1643372;9.041666985
437.1794128;6.083333492
437.1940613;10
437.2340088;5.017857075
437.9684448;27.16447449
437.9884338;18.25
440.1568298;26.375
440.1734314;14.125
440.1940308;6.625
441.1390381;26.60000038
441.1531372;16.125
441.9435425;6.160714149
442.196228;168.6735077
442.2224731;30.68055534
442.2380371;11.68055534
442.2565308;8.333333015
443.0665894;11.68055534
443.2035217;127.8000031
443.2493591;6.5
443.2792664;5.5
444.1027222;48
444.1236267;18.1607151
444.1404114;10.34722233
444.1576843;7.25
444.2017517;19.92045403
444.2186279;8.041666985
445.109375;89.67857361
445.1472168;25.34722137
445.1705933;10.19999981
445.1887207;10.04166698
446.2095642;104.1113663
446.2211304;15.75
446.2374268;23.16447449
446.2523193;12.03571415
447.0871887;16.5625
447.1013794;7.125
447.1503296;876.4702759
447.188324;98.14881134
447.2079773;32.34722137
447.2328491;23.0535717
447.2539368;21.20000076
447.2809448;14.78125
447.3692627;41.22499847
447.3847351;18.4464283
447.3976135;15.02499962
447.7868652;26.16666603
447.8464661;21.02777863
447.8595581;23.04166603
447.9391479;34.33333206
447.9603882;5
448.1231689;91.53778839
448.1531982;206.7012787
448.1762085;64.24568939
448.1951904;33.29166794
448.2172241;12.375
448.625;31.47115326
448.7339783;24.34722137
448.9803162;21.3392849
449.1515503;105.5652161
449.1677856;30.25
449.1819153;27.52083397
449.2000732;11
449.2287903;7.224999905
449.7711792;6
450.0220642;15.05000019
450.0371704;9.041666985
453.0345459;5.125
453.1861267;119.5999985
453.2184753;20.02499962
453.2635498;8.449999809
453.5591125;7.013888836
454.0944214;12.4464283
454.8783264;19.34722137
455.1616821;18.28409004
455.2634277;26.20000076
455.2903748;5.375
455.7986145;19.375
457.9225159;27.92045403
457.9390259;8.0625
459.1804199;32.5
459.3415527;7.050000191
459.3873901;38.69444275
459.4102173;10.16071415
459.6626282;72.125
459.68396;62.04166794
459.6982727;29.375
459.7288513;11
459.7401428;9.017857552
459.8035889;20.01388931
459.8300171;5.224999905
459.9337463;5.160714149
460.7089844;6.011363506
461.0929871;9.024999619
461.1161804;59.44444275
461.1628418;6.125
461.7651062;11.375
461.7805786;6.125
463.1184082;32.11184311
463.16922;45.04166794
463.191925;6
463.618927;22.16666603
463.6461487;7.75
463.6599426;17.0625
463.6967773;11.00735283
463.9694519;24.04999924
464.6717834;14.625
464.6885071;12.05000019
464.7110901;6
464.7401428;7.5625
465.0983582;31.20499992
466.0249939;22.5
466.0489197;8.017857552
466.0642395;7.25
467.1027832;32.18382263
467.1221924;10.75
467.4776917;12.25
468.9682312;47.28125
468.9900818;13
471.0571289;11.04166698
472.5757446;8.446428299
473.0209045;14.0625
473.1034546;117.0865402
473.1448975;13.16666698
473.1601868;7.0625
473.2055359;5
474.0881653;6.017857075
474.146759;104.125
474.1838684;14.16071415
474.2070618;9.024999619
475.108429;25.00961494
475.1233521;29.02083397
475.1440735;44.34722137
475.1726379;10
475.446991;36.16345978
475.466156;5.375
475.8149414;22.14880943
475.8484192;44.125
475.8905029;7.375
477.1720276;52.08333206
477.1842346;49.11184311
477.1996765;18.4464283
479.0878601;31.28125
479.1101379;7.125
481.1763306;11.625
481.8122253;92.51249695
481.9139404;28.02499962
481.9277954;32.04166794
481.955719;15.02499962
484.2653198;10.00961494
485.1248169;10.125
486.1682739;102.0844574
486.2118835;23.125
486.2275696;9.5625
486.2486572;14.125
488.4885864;16.3214283
489.9944153;6
490.2489929;69.78125
490.2943726;8.017857552
490.3926697;65.27272797
490.4248047;8.160714149
490.4386597;5.5
492.5926514;39.40000153
492.6123352;13.02499962
493.1779785;51.25
493.2025146;16.5
494.6312561;6.025000095
494.8479614;19.01136398
494.8773499;11.80000019
494.8941345;9
495.162384;53.25
495.179718;16.04166603
495.8032532;9.347222328
497.1259155;68.44444275
497.1584167;19.5714283
497.2078247;8.125
497.9770813;6.5
498.8251648;41.22499847
498.8439331;10
498.8666992;16
498.8943176;8.013889313
499.3823242;36.625
499.4107056;16.1428566
499.9476318;56.1428566
499.9684448;18.48026276
499.993042;5.025000095
500.15625;111.0113602
500.1981506;18.125
502.1787109;22.01388931
502.2366333;16.01388931
502.2590942;16.66666603
502.805481;11.3214283
503.7397766;34.44444275
503.9356995;26
503.9620056;7.224999905
505.1583252;63.3379631
505.1842346;19.0357151
505.3772888;34.48026276
505.4304199;7.0625
506.6420288;24.00961494
506.6634521;15.125
506.6881104;10.34722233
507.5450134;17.16666603
508.1206665;11.0625
508.1671753;47.375
508.1868591;16.125
508.5733643;39.25
508.6038818;10.125
509.8768311;5.083333492
512.0730591;31.375
512.1150513;6.160714149
513.8894653;6
514.1035767;17.45000076
514.5918579;26.11363602
514.6264038;5.083333492
516.1422119;90.84121704
516.1763306;19
516.5203247;9.160714149
516.9957886;44.02500153
517.012207;18.125
517.2098389;10.125
517.2609863;10.92045498
518.7450562;9.199999809
523.7979126;25
524.6884766;29.04166603
524.7633667;8.680555344
525.0402222;33.40833282
527.7860107;10.34722233
532.8655396;10
534.1207886;68.2228241
534.1466064;12.04166698
534.4893188;15.125
535.2515259;83.80999756
535.2664185;26.04166603
535.2879028;25.25
535.3352661;22.01136398
535.3577881;11.4464283
536.0066528;30.00735283
536.0246582;23.04166603
539.2026978;17.75
539.2210693;7.025000095
542.2302856;35
542.2526855;20.625
542.4611816;103.1323547
542.5046387;13.08333302
542.5258179;9
542.5376587;9.0625
542.5640869;6.75
542.723938;40
542.7412109;12.125
544.4128418;6
544.5716553;25.44444466
544.5871582;7.875
544.779541;9
544.9117432;10.01785755
545.1315918;21.67499924
546.1066895;19.625
546.1463623;63.57065201
546.2511597;20.02499962
546.276001;8.875
547.3094482;54.2857132
547.335144;24
548.1295166;73.48529053
548.1763306;9.024999619
549.178772;82.65441132
549.2717285;7.083333492
549.4682617;11.4464283
549.4872437;6.013888836
551.1311035;5.5
553.4932251;65.04166412
553.5285645;17.4464283
553.5758057;6.125
557.3088989;6.160714149
559.190979;10.5
559.3338623;38.47115326
559.3794556;19.4464283
559.4107666;9
567.9786377;77.01190186
567.9937134;60.00431061
568.0234375;11.04166698
568.0562134;116.1904755
568.1010132;8.083333015
568.1150513;10.125
568.1345825;6.013888836
568.151123;5.017857075
