m/z;Intensity
360.1257324;83.48213959
360.1662903;5.041666508
360.178894;8.199999809
360.3661499;6.125
361.1248779;42.75
361.1527405;10.08333302
361.7147522;69.80500031
361.7536926;11.02499962
361.9685364;14.0625
362.2170715;39.68055725
363.5957031;20.04166603
363.6123657;11.01785755
363.6307983;19.125
363.6473694;9.75
363.6647949;55.56018448
363.682373;7.025000095
363.8445435;20.00833321
365.032074;76.25
365.074585;8.024999619
365.1081238;5.083333492
365.7846069;10.125
366.374115;7.025000095
367.0808105;7.5
367.1357422;10.03571415
367.6751709;5.0625
368.3944092;22.16666603
368.406311;15.5625
368.627655;19.28409004
369.1090088;12.05000019
369.1222534;14.00961494
369.2296143;82.56018829
369.2633972;8.125
369.2919312;5.224999905
370.3584595;26.06617737
371.7502747;5
371.8002014;21.04166603
371.8302307;17.10227203
373.3390198;10.25
373.87854;18.125
373.8936462;7
374.8148499;11.375
376.0907898;39.08654022
376.8315735;8.024999619
377.1637878;33.59999847
377.1747131;16.33333397
377.6410828;34.1428566
377.6550598;71.015625
377.680481;9.875
377.6950989;5.041666508
379.2792053;28
380.4351807;9.0625
380.6106262;37.53289413
381.1096191;61.1607132
381.1539612;8
381.9674683;7.224999905
383.0942688;77.7692337
383.1130066;23.125
383.3338013;85.84500122
383.3473511;39.24038315
383.3675232;11.125
384.4321289;12.375
385.349884;93.09469604
385.3676758;23
387.0187378;70.1607132
387.0336914;21
387.8969727;66.55555725
387.936554;6.25
388.9542236;14.44999981
392.0834351;6.125
393.3899841;26.1118412
393.4127502;38.0625
393.4475403;14.125
393.7376709;9.347222328
395.0856323;47.14881134
395.4476624;8.333333015
395.9790955;6.625
396.045929;5.125
397.2984924;133.8804321
397.3154297;63
397.3368225;20.0178566
397.3574219;9.347222328
397.9086609;10
399.0304871;17.125
399.0433044;8.041666985
399.0592957;8.041666985
399.0869446;154.1999969
399.1087952;7.025000095
399.1262512;441.0066528
399.1535339;62.02272797
399.1672363;35.48077011
399.1791382;20.8928566
399.1984253;8.160714149
399.7346497;10.22500038
399.7572327;5.041666508
399.9941406;12.16666698
400.1027222;8.5625
400.1264648;157.7272797
400.1474304;45.390625
400.1681213;17.04999924
400.23526;33.69444275
400.2592163;9.225000381
400.6272278;20.24038506
401.1246948;13.08333302
401.1378479;11.01388931
401.6878357;34
401.7023926;9.041666985
401.7940369;5.25
403.0253906;129.094696
403.0606689;29.02499962
403.0739746;6.125
404.280304;17.79999924
406.6830444;12.25
408.0109253;7.013888836
408.1529236;82.79347992
408.1665039;37.68055725
408.1960144;7.125
408.5356445;38.24264526
408.5583801;13.01388931
409.2872314;29.04166603
409.2984009;15.5625
409.3138123;5
409.5081177;24.375
411.1954651;46.40833282
411.2123718;27.40833282
411.3669434;37.2857132
411.3818665;10.5625
413.0528259;169.5874023
413.067749;102.3088226
413.0936584;14.03571415
414.0975952;23.10227203
414.6846008;14.125
415.0991516;75.5625
415.1362915;11.25
415.1698914;153.0833282
415.1968689;41.04999924
415.2113342;12
415.2611694;11.125
415.3396606;77.01249695
415.3580933;41.65441132
415.6434631;86.05921173
415.682312;8.017857552
415.9940491;13.20833302
416.0851746;12.125
416.1142883;10.01785755
417.0996704;38.125
417.1216125;12.10227299
417.1534119;56.04166794
417.1666565;45.53289413
417.1817932;17
417.2393494;6.224999905
417.7532654;33
417.7932434;10.5625
418.1504517;50.34722137
421.0162964;10.625
421.0285645;7.125
422.6549072;55.125
422.6779175;8.024999619
423.097168;36.375
423.1244202;12.19999981
424.4595642;21.1607151
424.4754333;11.22500038
424.4910583;8.102272987
424.5594177;42.22499847
424.5732727;30
424.5881042;15.75
425.3226624;28.33333397
427.945343;39.20000076
427.972168;11.33333302
428.104126;11.04166698
428.1428833;15.0625
428.1593018;16.34722137
428.2609863;13
428.6390686;34.16447449
428.6665039;10.34722233
428.7760925;27.00595284
428.7893677;18.04166603
428.8163452;8.375
429.5507813;7.875
429.8400269;19.08333397
430.1513062;25.40833282
431.0626831;102.094696
431.9008789;39.66666794
435.0354309;9.009614944
435.4727478;37.67499924
435.5005188;6.375
438.0843811;9.050000191
438.2930298;35.79999924
438.496582;30.5625
438.5335693;8.375
439.576416;11.00833321
439.8444824;41.25
439.8861694;9.0625
440.630188;17.0625
443.4893799;17.01136398
443.5151367;5
444.4684448;55.76136398
444.5108337;7.0625
444.5401306;6.013888836
447.3205261;53.0625
447.3353882;22.00833321
449.8539734;22.5
451.1622314;16.34722137
451.1872253;7.083333492
452.1463013;73.40499878
452.171875;15.125
452.1882324;16.28409004
453.6928101;18.0625
454.187439;43.32236862
454.2160034;5.5
454.7506409;9.25
454.7834778;15.55681801
454.7991028;10.19999981
455.1314697;74.13306427
455.1471558;27.0625
455.1772766;6
456.8763123;5.083333492
458.7537231;37.125
458.7669678;12.4464283
458.7841492;7.224999905
459.0174255;31.01388931
459.2561035;39.02777863
459.2886963;19.08333397
459.3651733;12.4464283
459.9336548;14
459.9500732;9.625
460.5131836;36
460.5273132;15.25
461.8979187;46.125
461.9149475;26.20000076
461.9439697;9
462.5602417;8
463.5545959;6
463.7080078;16.07500076
463.8478394;31.8928566
463.8638916;12.4464283
465.96698;88.48789978
468.5462036;9
468.5650024;8.102272987
468.9412537;6.025000095
470.2028503;185.8442993
470.2662354;9.011363983
470.3045044;5.333333492
471.1087036;136.0904236
471.1276855;31.04166603
471.1452942;15.125
472.0422668;6.050000191
472.111145;104.7794113
472.1430054;21.125
472.1706238;6
473.2962646;11.05000019
