m/z;Intensity
338.3447266;153.2083282
338.7691345;9.125
338.7860413;10.10227299
338.7988586;7.050000191
341.3091125;18.77777863
341.3465881;8.5625
341.3611145;16.28409004
343.1398926;26.68055534
343.1580811;7.25
343.4486694;6.125
344.1712952;45.65441132
344.1972961;10.68055534
344.6892395;50.40833282
346.129425;87.59210205
346.1540222;15.02499962
346.1672974;5.041666508
346.37854;5.0625
346.3968506;10.16666698
348.1266785;94.08013153
348.1473389;27.28409004
348.1593628;13.375
348.1746826;5.125
349.3501587;7.875
349.368042;5.0625
349.9527893;16.00961494
350.7459412;10.125
351.1550293;28.5625
351.1689148;8.024999619
352.2771606;25.11111069
352.290863;11.125
352.9989624;45.23077011
353.0109253;85
353.0237427;26.04166603
353.0429382;11.34722233
353.0825195;14.10227299
353.0976563;11.4464283
353.9058533;15.07499981
353.9185486;8.160714149
354.1141357;57.25
354.1307373;8.041666985
354.1795349;45.5
354.2212524;5.5
354.6564026;7.25
355.0975647;132.5603485
356.0810242;23.79999924
356.2859802;27.0357151
356.3112793;7.041666508
359.0980835;37
359.122406;11.125
359.1392212;6.75
359.2203369;25.08653831
359.4440002;21
360.3226624;90.6939621
360.3771667;7.041666508
361.0231628;5
361.0593872;8.050000191
361.4732971;29.67499924
361.4960327;37.32236862
361.5108643;8.125
363.0493469;8.199999809
363.0808411;11.625
363.0960999;9.024999619
365.1257629;92.9796524
365.1484985;31.28409004
365.1642761;13.01136398
365.1801758;7.041666508
365.223999;6.0625
366.3547974;11.33333302
367.698761;5.041666508
368.0983582;302.767334
368.1358032;10.33333302
368.151825;14.3214283
368.1817017;22.04166603
368.3246155;21.00961494
369.3048096;66.16345978
369.3322754;14.11111069
369.3456421;10.04166698
370.0003357;20.00833321
370.9189453;67.25
370.9462585;20.02499962
370.9866943;6
371.6087952;47.18382263
371.6228943;59.02777863
371.6668091;5.224999905
371.7359314;21.25
374.0914001;121.2045441
374.1487122;5
376.1614685;211.347229
376.2181091;17
376.24823;7.041666508
376.468689;55.3392868
376.493866;15.125
377.1426697;41.44643021
377.1683044;9.041666985
377.2431335;17
377.5198669;11
377.5437927;17.0178566
377.5629883;14.00833321
377.5739746;9.017857552
383.3313599;55.32236862
383.3504028;20.20000076
384.5747681;24.75
384.591095;12.375
385.879364;7.083333492
386.1877441;22.79999924
386.6446533;12.16071415
386.7633972;41.80500031
386.787384;9
389.0970764;9.017857552
389.1099243;12.16071415
389.162323;14.05000019
389.1733093;8.125
390.1593323;85.72844696
390.1941833;9.0625
391.1209106;38.08654022
391.1372375;25.5625
391.8856201;53.22499847
391.9050598;27
391.9359436;11.05000019
393.2545471;17.01388931
393.3093262;6.025000095
393.3552551;25.88970566
394.1712341;10
394.3781738;19
394.3983459;5.333333492
396.3335571;16.04999924
400.6973572;52.96195602
400.7129822;18.0178566
401.1679077;17.22500038
401.9283447;32.29166794
402.1867981;11.4464283
402.2065125;8.050000191
402.3847656;5.224999905
402.411377;7.041666508
405.1765137;14.01785755
406.7841187;31.20833397
406.8045654;12.05000019
407.0989075;70.0083313
407.1158752;40.125
407.1307678;14.02499962
409.3276062;13
409.5014038;52.69396591
409.5233154;21.33333397
409.5402527;6.75
410.027832;104.640152
410.0515137;25.04999924
410.0669861;11.125
410.08078;7.041666508
410.2443848;26.34722137
411.2000427;9.083333015
411.8594971;15.25
412.2146912;24
412.23349;10.22500038
413.6426697;17
413.664856;6.446428776
413.9828491;27.375
414.0078125;5.333333492
415.1408691;15.284091
416.1592712;77.32142639
416.1934814;20.4464283
416.2063293;5.017857075
416.2278442;7.160714149
416.2854309;43.23077011
416.2978821;22.125
416.3595886;45.90725708
416.3726807;23.01388931
416.3860779;16.66666603
417.0149231;23.00961494
417.0289001;14.01136398
417.0591125;8.5
418.0767517;30.84499931
418.0892029;20.33333397
418.1191406;8.347222328
419.1532898;39.02272797
419.1673279;12.04166698
420.0543518;155.9796448
420.0884094;33.1607132
420.1333313;9.041666985
420.163208;5.224999905
420.4168396;24.03125
420.4344482;26.125
420.4631348;14.01388931
420.4768372;8.25
421.0119934;50.25
421.1537781;55.25
421.1624451;65.84011841
421.1873169;21.67499924
422.1645203;70.5625
422.1855774;20.04166603
422.2037659;6.041666508
422.2538452;6.224999905
423.0175171;30.02777863
423.5130615;16.34722137
425.3727417;69.59210205
425.3994446;20.0625
425.4160767;9.375
427.3326111;17.34722137
427.3453064;10
427.3667297;7.041666508
428.1123657;112.2225647
428.1298523;57.45454407
428.1604309;8.25
430.2884827;15.4464283
430.3001709;13.80000019
431.7284546;61.57065201
431.7518921;14.5714283
431.7730408;6.0625
433.3718262;7.5
434.2877502;10.25
434.3125305;21.79999924
434.32901;12.01388931
435.129364;7.013888836
439.1353455;45.04166794
439.1719055;5.025000095
440.8805542;150.7686157
440.9104614;23.0178566
440.9386597;11.25
440.9606934;5.333333492
440.9977417;7.013888836
443.1234741;81
443.1375122;43.33333206
443.1538086;19.25
443.9283752;11.01136398
444.1363831;92.40833282
444.1759644;24.66666603
445.1279907;33.25
446.1718445;10.34722233
446.1894836;6.25
446.6213379;11.04166698
446.6498108;5.625
447.1575012;74.34631348
447.1839294;10.16071415
448.1524048;83.39673615
448.2211304;8.035714149
448.9915466;136.125
449.0204163;22.1607151
449.0330811;12.25
451.9476013;22.04999924
451.9685669;29.16666603
453.2442322;47.00833511
453.2618103;20.25
454.3239746;14.25
456.1192322;23.18382263
457.9792175;148.3878174
458.0195007;14.16071415
458.0424194;11.19999981
458.2658386;9.013889313
459.0911865;57.30681992
459.1062012;31.16447449
459.139801;53.09090805
459.1589966;31.0178566
459.184845;10
459.2078247;110.9763489
459.2287903;49.69396591
459.2586975;19.0625
459.2738342;8.347222328
459.2926636;6.025000095
459.351593;6.446428776
461.0834351;6.5
462.673645;43.40833282
462.6992188;25.125
463.5162659;5.041666508
463.958252;17.125
464.1005249;5.083333492
465.1121826;42.25
465.933197;6.333333492
466.157959;38.125
466.1765747;21.625
467.1556091;127.0035706
467.1774902;62.66666794
467.2037048;14.08333302
467.4365234;11.16071415
467.4553223;7.041666508
469.7497253;26.02499962
469.7676086;30.5714283
471.1488647;173.2022705
471.1665344;10.0625
471.1935425;8.25
472.000885;13.25
473.1075134;90.72023773
473.1291809;39.09999847
473.144165;35.125
473.1711731;5.017857075
473.1869202;5.224999905
473.6141357;12.08333302
473.7423706;17.04166603
473.8736572;25.25
473.8905945;9.041666985
474.1089172;157.0399933
474.1250305;47.14881134
474.1712646;7.375
474.6752625;18.25
474.6980896;7.333333492
478.9503479;33.625
478.9729919;11.25
478.9963074;44.28125
479.0163879;25.0357151
479.6980286;33.45000076
481.1593018;26.00961494
481.1730652;19.22500038
481.2185059;147.375
481.2433777;44.75
481.2624512;13.19999981
481.2876892;13.25
483.4512329;11.08333302
484.3222351;14.44999981
484.3382874;25.01136398
484.3722534;11.125
485.1243286;141.7654419
485.1519165;27.84090996
485.1684875;11
485.37323;5.5
486.5144043;11
486.5412292;24.625
486.5607605;44.2857132
486.590332;9.333333015
489.1261902;34.4821434
489.1430664;17.92045403
491.2003784;18.875
491.2176819;10
492.1431885;21.375
493.1517639;10.08333302
493.1672058;5.224999905
495.6225281;26.375
499.1270752;49.04166794
499.1506348;13.04166698
499.17276;5.224999905
501.0940552;330.5473633
501.1231079;65.47115326
501.1523438;118.4802628
501.1773071;44.36363602
501.1964722;26.375
501.2228699;8.5
502.1611023;100.2608719
502.1863708;38.75
502.2058411;13.47115421
502.2306824;5.625
502.3845215;37.00463104
505.1506653;36.27272797
505.1767273;11.02499962
505.2067261;79.8181839
505.2325134;31.5
505.2523804;5.5
505.3636169;72.0083313
505.3983459;13.0625
506.2934265;6.025000095
506.3675842;11.01785755
507.0965271;42.11363602
507.1216125;13.25
507.1412964;6.333333492
507.1819153;25.44444466
507.2003479;17.10227203
511.1360474;60.1428566
511.1680603;10.01785755
511.1894531;5.375
512.1346436;90.03214264
512.1712036;12.22500038
512.1969604;13.02499962
516.822876;19.3214283
517.2105713;9
520.0233765;6
520.6863403;26.80500031
520.7194214;5.125
522.1815796;25.5
524.6563721;58.08333206
524.675415;23.33333397
525.1148071;8.347222328
528.9711304;57.0178566
528.9856567;20.34722137
529.0004272;5.25
529.0189209;7
532.114502;60.35539246
532.1514282;10.04166698
532.319397;14.44999981
533.9697266;16.47115326
535.5473022;35.07500076
535.5759277;14.00961494
536.2762451;9.160714149
536.3568115;5.041666508
537.5194702;6.0625
537.8537598;60.24038315
537.8668213;41.79999924
539.7127075;12
539.7399902;14.16071415
539.8150635;12.4464283
543.7908936;16.5625
544.0800171;36.01136398
544.1165771;8.017857552
546.0493164;11.5
554.3922729;7.25
558.651001;10.02499962
560.4051514;6.125
561.0914917;58.25
561.1123657;25.04166603
561.1333008;7
561.8169556;26.29166603
564.0933838;15.04166698
564.1083374;8
564.161499;75.29166412
564.2022095;13.25
564.2484741;6.083333492
566.0736694;41.05356979
566.095459;11.08333302
567.9066162;57.00658035
567.9279175;12.875
568.1524658;39.59999847
568.1789551;6.041666508
573.9424438;28.18382263
575.1277466;37.20833206
575.4174805;24.4464283
575.44104;6
576.1617432;19.04166603
577.1342773;56.29166794
577.1766357;5.125
577.2283325;43.53125
577.2459106;16.125
577.2781982;5.25
578.850708;6.125
579.0402832;11.4464283
579.0622559;29.75
579.0836182;8.446428299
582.282959;62.00431061
582.3181763;15.5625
584.0372314;17.34722137
585.0820923;63.1607132
585.1066284;15.125
585.1416626;8.083333015
585.3286743;55.76922989
585.3583374;11.68055534
585.3786621;5.5
587.0303955;15.08333302
588.2087402;14.08653831
588.2255249;5.083333492
589.6704102;127.6666641
589.699707;33.55681992
589.7184448;15.02499962
589.7390747;11
589.7559814;5.025000095
589.781311;11.05000019
595.1890869;123.625
595.2095337;15.66666698
595.2403564;10
595.2763672;10
595.8195801;13.92045498
596.0422363;59.22499847
596.0897827;7.125
602.1638184;38.16666794
602.1844482;24.45000076
603.2512207;64.5681839
603.2833252;18.34722137
603.3033447;5
605.1563721;57.0357132
605.182251;25
605.1994019;11.01388931
605.8692017;13.44999981
605.8876953;9.125
605.9089355;5.025000095
609.1339722;27.125
609.1641235;6.125
612.1757202;7.333333492
612.2529297;25.375
615.0559692;62.1607132
615.1334229;36.00961685
615.1542358;13.02499962
616.9234009;16.08333397
616.9592285;8.5
